"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"30.01.2023","0,3725","0,3978","0,3979","0,3674","157,54M","-6,35%"
"29.01.2023","0,3978","0,3822","0,3990","0,3772","122,23M","4,10%"
"28.01.2023","0,3822","0,3895","0,3979","0,3783","138,53M","-1,88%"
"27.01.2023","0,3895","0,3798","0,3904","0,3696","133,14M","2,55%"
"26.01.2023","0,3798","0,3730","0,3884","0,3716","184,01M","1,82%"
"25.01.2023","0,3730","0,3587","0,3795","0,3472","153,41M","3,96%"
"24.01.2023","0,3588","0,3750","0,3828","0,3559","136,63M","-4,31%"
"23.01.2023","0,3750","0,3763","0,3829","0,3691","209,73M","-0,36%"
"22.01.2023","0,3763","0,3686","0,3861","0,3634","254,65M","2,07%"
"21.01.2023","0,3687","0,3646","0,3801","0,3581","281,35M","1,16%"
"20.01.2023","0,3645","0,3379","0,3646","0,3338","156,47M","7,86%"
"19.01.2023","0,3380","0,3266","0,3427","0,3263","107,09M","3,47%"
"18.01.2023","0,3266","0,3456","0,3548","0,3254","215,53M","-5,48%"
"17.01.2023","0,3456","0,3503","0,3572","0,3432","134,55M","-1,34%"
"16.01.2023","0,3503","0,3507","0,3635","0,3394","202,71M","-0,12%"
"15.01.2023","0,3507","0,3525","0,3537","0,3390","184,96M","-0,51%"
"14.01.2023","0,3525","0,3456","0,3693","0,3361","382,08M","1,99%"
"13.01.2023","0,3456","0,3294","0,3504","0,3239","195,58M","4,92%"
"12.01.2023","0,3294","0,3231","0,3345","0,3169","314,42M","1,96%"
"11.01.2023","0,3231","0,3224","0,3232","0,3079","191,97M","0,20%"
"10.01.2023","0,3224","0,3169","0,3247","0,3076","251,41M","1,74%"
"09.01.2023","0,3169","0,2972","0,3444","0,2963","565,84M","6,64%"
"08.01.2023","0,2972","0,2766","0,2972","0,2746","268,23M","7,43%"
"07.01.2023","0,2766","0,2786","0,2803","0,2725","106,93M","-0,71%"
"06.01.2023","0,2786","0,2691","0,2795","0,2673","226,09M","3,54%"
"05.01.2023","0,2691","0,2678","0,2705","0,2633","116,88M","0,47%"
"04.01.2023","0,2678","0,2529","0,2700","0,2520","210,25M","5,91%"
"03.01.2023","0,2529","0,2537","0,2554","0,2502","102,74M","-0,33%"
"02.01.2023","0,2537","0,2499","0,2560","0,2469","106,66M","1,52%"
"01.01.2023","0,2499","0,2456","0,2499","0,2437","79,17M","1,74%"
"31.12.2022","0,2456","0,2457","0,2518","0,2442","98,57M","0,00%"
"30.12.2022","0,2457","0,2439","0,2461","0,2395","112,29M","0,71%"
"29.12.2022","0,2439","0,2482","0,2483","0,2402","165,75M","-1,73%"
"28.12.2022","0,2482","0,2603","0,2609","0,2473","156,85M","-4,66%"
"27.12.2022","0,2603","0,2652","0,2662","0,2563","91,98M","-1,84%"
"26.12.2022","0,2652","0,2591","0,2655","0,2576","94,75M","2,35%"
"25.12.2022","0,2591","0,2591","0,2599","0,2550","69,97M","0,00%"
"24.12.2022","0,2592","0,2594","0,2603","0,2568","49,65M","-0,10%"
"23.12.2022","0,2594","0,2567","0,2635","0,2555","113,28M","1,07%"
"22.12.2022","0,2567","0,2535","0,2568","0,2475","114,31M","1,30%"
"21.12.2022","0,2534","0,2587","0,2591","0,2482","131,25M","-2,06%"
"20.12.2022","0,2587","0,2528","0,2615","0,2513","116,90M","2,34%"
"19.12.2022","0,2528","0,2659","0,2694","0,2494","141,44M","-4,93%"
"18.12.2022","0,2659","0,2669","0,2710","0,2632","115,32M","-0,37%"
"17.12.2022","0,2669","0,2634","0,2675","0,2588","221,48M","1,31%"
"16.12.2022","0,2634","0,3002","0,3012","0,2557","273,06M","-12,25%"
"15.12.2022","0,3002","0,3079","0,3086","0,2975","121,12M","-2,52%"
"14.12.2022","0,3079","0,3141","0,3156","0,3059","128,86M","-1,94%"
"13.12.2022","0,3140","0,3069","0,3184","0,2994","170,30M","2,34%"
"12.12.2022","0,3069","0,3074","0,3078","0,3013","83,82M","-0,16%"
"11.12.2022","0,3074","0,3126","0,3150","0,3059","50,96M","-1,67%"
"10.12.2022","0,3126","0,3118","0,3149","0,3106","34,51M","0,29%"
"09.12.2022","0,3117","0,3143","0,3163","0,3089","68,24M","-0,84%"
"08.12.2022","0,3144","0,3102","0,3157","0,3075","76,13M","1,35%"
"07.12.2022","0,3102","0,3182","0,3192","0,3070","106,16M","-2,54%"
"06.12.2022","0,3182","0,3193","0,3211","0,3140","74,00M","-0,34%"
"05.12.2022","0,3193","0,3222","0,3288","0,3165","91,04M","-0,99%"
"04.12.2022","0,3225","0,3196","0,3238","0,3183","76,13M","0,91%"
"03.12.2022","0,3196","0,3192","0,3258","0,3169","113,25M","0,11%"
"02.12.2022","0,3193","0,3145","0,3198","0,3107","84,15M","1,51%"
"01.12.2022","0,3145","0,3187","0,3196","0,3127","95,17M","-1,32%"
