"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"28.01.2023","1,0002","1,0002","1,0003","0,9999","69,55M","-0,01%"
"27.01.2023","1,0002","1,0000","1,0003","0,9999","160,05M","0,03%"
"26.01.2023","1,0000","1,0002","1,0003","0,9998","157,39M","-0,02%"
"25.01.2023","1,0002","1,0002","1,0003","0,9999","179,48M","0,00%"
"24.01.2023","1,0002","1,0001","1,0003","0,9997","214,64M","0,01%"
"23.01.2023","1,0001","1,0002","1,0003","0,9999","177,41M","-0,02%"
"22.01.2023","1,0002","1,0001","1,0003","1,0000","65,13M","0,01%"
"21.01.2023","1,0001","1,0001","1,0004","1,0000","96,61M","0,00%"
"20.01.2023","1,0001","1,0001","1,0003","0,9999","168,00M","0,01%"
"19.01.2023","1,0000","0,9999","1,0002","0,9998","157,77M","0,01%"
"18.01.2023","0,9999","1,0002","1,0004","0,9992","222,61M","-0,03%"
"17.01.2023","1,0002","1,0006","1,0007","0,9998","258,17M","0,01%"
"16.01.2023","1,0001","1,0003","1,0006","0,9997","146,32M","-0,01%"
"15.01.2023","1,0002","1,0002","1,0005","1,0001","59,75M","0,00%"
"14.01.2023","1,0002","1,0002","1,0005","0,9997","147,66M","0,01%"
"13.01.2023","1,0001","1,0002","1,0003","0,9998","267,96M","0,00%"
"12.01.2023","1,0001","1,0005","1,0006","0,9998","222,04M","0,02%"
"11.01.2023","0,9999","1,0002","1,0005","0,9996","236,80M","-0,02%"
"10.01.2023","1,0001","1,0003","1,0004","0,9998","172,66M","0,01%"
"09.01.2023","1,0000","1,0009","1,0009","0,9998","183,16M","-0,01%"
"08.01.2023","1,0002","0,9999","1,0008","0,9999","44,96M","0,03%"
"07.01.2023","0,9999","0,9998","1,0009","0,9997","35,64M","0,01%"
"06.01.2023","0,9998","0,9997","1,0007","0,9994","174,56M","0,01%"
"05.01.2023","0,9997","0,9998","1,0007","0,9994","191,47M","-0,01%"
"04.01.2023","0,9997","0,9998","1,0009","0,9997","125,72M","-0,01%"
"03.01.2023","0,9998","0,9999","1,0011","0,9997","173,29M","-0,01%"
"02.01.2023","0,9999","0,9997","1,0016","0,9997","48,90M","0,01%"
"01.01.2023","0,9998","0,9999","1,0015","0,9997","32,54M","-0,01%"
"31.12.2022","0,9999","0,9997","1,0009","0,9997","40,25M","0,02%"
"30.12.2022","0,9997","0,9997","1,0011","0,9996","110,47M","0,00%"
"29.12.2022","0,9997","0,9998","1,0009","0,9997","136,81M","-0,01%"
"28.12.2022","0,9998","0,9998","1,0011","0,9998","154,28M","0,00%"
"27.12.2022","0,9998","1,0000","1,0012","0,9997","135,73M","-0,02%"
"26.12.2022","1,0000","1,0004","1,0011","0,9999","40,43M","-0,04%"
"25.12.2022","1,0004","1,0003","1,0012","1,0003","17,92M","0,01%"
"24.12.2022","1,0003","1,0002","1,0014","1,0001","45,25M","0,01%"
"23.12.2022","1,0002","1,0000","1,0012","1,0000","142,70M","0,01%"
"22.12.2022","1,0000","1,0001","1,0009","0,9999","166,66M","0,00%"
"21.12.2022","1,0001","1,0002","1,0009","1,0000","161,97M","-0,01%"
"20.12.2022","1,0002","0,9999","1,0004","0,9999","173,58M","0,01%"
"19.12.2022","1,0000","1,0002","1,0009","0,9998","177,12M","-0,02%"
"18.12.2022","1,0002","1,0003","1,0009","1,0002","20,18M","0,00%"
"17.12.2022","1,0003","1,0010","1,0010","1,0002","83,03M","0,01%"
"16.12.2022","1,0002","1,0001","1,0008","0,9999","219,02M","0,00%"
"15.12.2022","1,0002","1,0005","1,0007","1,0000","153,41M","0,01%"
"14.12.2022","1,0001","0,9998","1,0004","0,9998","173,68M","0,03%"
"13.12.2022","0,9998","1,0002","1,0010","0,9992","286,11M","-0,04%"
"12.12.2022","1,0002","1,0004","1,0010","1,0001","199,73M","-0,02%"
"11.12.2022","1,0004","1,0001","1,0006","1,0001","47,27M","0,03%"
"10.12.2022","1,0001","1,0002","1,0006","1,0000","43,24M","-0,01%"
"09.12.2022","1,0001","1,0002","1,0010","1,0000","133,91M","-0,01%"
"08.12.2022","1,0002","1,0001","1,0007","1,0001","154,74M","0,01%"
"07.12.2022","1,0001","1,0000","1,0007","1,0000","189,16M","0,01%"
"06.12.2022","1,0000","0,9999","1,0007","0,9999","173,10M","0,00%"
"05.12.2022","0,9999","1,0008","1,0009","0,9997","246,97M","-0,02%"
"04.12.2022","1,0002","1,0001","1,0003","1,0000","119,44M","0,01%"
"03.12.2022","1,0001","1,0000","1,0002","0,9999","134,62M","0,01%"
"02.12.2022","1,0000","1,0001","1,0004","0,9999","235,56M","-0,01%"
"01.12.2022","1,0001","1,0003","1,0007","0,9999","206,14M","-0,02%"
"30.11.2022","1,0003","0,9997","1,0014","0,9997","142,87M","0,05%"
"29.11.2022","0,9997","0,9995","1,0003","0,9994","348,72M","0,02%"
"28.11.2022","0,9995","0,9994","1,0005","0,9994","481,44M","0,01%"
"27.11.2022","0,9994","1,0001","1,0002","0,9992","180,80M","0,01%"
"26.11.2022","0,9993","0,9993","1,0004","0,9992","223,67M","0,00%"
"25.11.2022","0,9993","0,9992","1,0003","0,9991","299,70M","0,01%"
"24.11.2022","0,9992","0,9989","1,0001","0,9988","396,05M","0,02%"
"23.11.2022","0,9990","0,9999","0,9999","0,9987","342,18M","0,02%"
"22.11.2022","0,9988","0,9994","0,9994","0,9986","301,94M","0,00%"
"21.11.2022","0,9988","0,9987","0,9997","0,9986","310,23M","0,01%"
"20.11.2022","0,9986","0,9990","0,9997","0,9986","132,40M","-0,03%"
"19.11.2022","0,9989","0,9991","0,9993","0,9989","129,47M","0,00%"
"18.11.2022","0,9989","0,9991","0,9994","0,9988","178,39M","-0,03%"
"17.11.2022","0,9992","0,9992","0,9998","0,9991","163,65M","0,01%"
"16.11.2022","0,9992","0,9990","0,9998","0,9989","236,87M","0,02%"
"15.11.2022","0,9990","0,9991","1,0006","0,9987","276,11M","-0,01%"
"14.11.2022","0,9991","0,9989","1,0006","0,9987","250,86M","0,02%"
"13.11.2022","0,9988","1,0005","1,0006","0,9987","157,80M","0,03%"
"12.11.2022","0,9986","0,9998","0,9998","0,9983","201,83M","0,02%"
"11.11.2022","0,9984","0,9982","0,9996","0,9982","297,10M","0,02%"
"10.11.2022","0,9982","0,9991","1,0007","0,9818","733,91M","-0,09%"
"09.11.2022","0,9991","1,0003","1,0012","0,9990","545,62M","-0,11%"
"08.11.2022","1,0002","1,0001","1,0011","0,9999","421,34M","0,01%"
"07.11.2022","1,0001","1,0003","1,0011","1,0000","202,12M","-0,02%"
"06.11.2022","1,0003","1,0002","1,0010","1,0002","44,36M","0,00%"
"05.11.2022","1,0003","1,0002","1,0009","1,0001","73,25M","0,01%"
"04.11.2022","1,0002","1,0000","1,0011","1,0000","191,70M","0,02%"
"03.11.2022","1,0000","1,0000","1,0011","0,9999","148,10M","-0,01%"
"02.11.2022","1,0001","1,0000","1,0010","0,9999","188,99M","0,02%"
"01.11.2022","1,0000","1,0000","1,0007","0,9999","147,92M","-0,01%"
"31.10.2022","1,0000","1,0003","1,0009","0,9998","205,33M","-0,02%"
"30.10.2022","1,0003","1,0003","1,0010","1,0002","51,77M","-0,01%"
"29.10.2022","1,0003","1,0002","1,0009","1,0002","95,39M","0,01%"
"28.10.2022","1,0002","1,0002","1,0008","1,0001","168,92M","0,01%"
"27.10.2022","1,0002","1,0003","1,0009","1,0001","163,05M","-0,01%"
"26.10.2022","1,0003","1,0002","1,0010","1,0002","178,01M","0,00%"
"25.10.2022","1,0002","0,9999","1,0008","0,9999","240,40M","0,03%"
"24.10.2022","0,9999","1,0001","1,0008","0,9999","156,52M","-0,01%"
"23.10.2022","1,0001","1,0001","1,0007","1,0000","115,33M","0,00%"
"22.10.2022","1,0001","1,0002","1,0007","0,9999","116,23M","-0,01%"
"21.10.2022","1,0002","1,0000","1,0008","0,9999","132,04M","0,02%"
"20.10.2022","1,0000","1,0000","1,0005","1,0000","118,00M","0,00%"
"19.10.2022","1,0000","1,0004","1,0004","1,0000","111,07M","-0,01%"
"18.10.2022","1,0001","1,0001","1,0004","1,0000","106,76M","0,00%"
"17.10.2022","1,0001","1,0002","1,0004","0,9999","121,78M","0,00%"
"16.10.2022","1,0001","1,0000","1,0002","0,9999","16,95M","0,01%"
"15.10.2022","1,0000","1,0000","1,0003","1,0000","18,48M","0,00%"
"14.10.2022","1,0000","1,0000","1,0003","0,9999","118,60M","0,00%"
"13.10.2022","1,0000","1,0002","1,0002","0,9999","156,96M","0,00%"
"12.10.2022","1,0000","0,9999","1,0001","0,9999","82,90M","0,01%"
"11.10.2022","0,9999","1,0001","1,0002","0,9998","118,80M","0,00%"
"10.10.2022","0,9999","1,0002","1,0002","0,9998","108,96M","-0,02%"
"09.10.2022","1,0002","1,0001","1,0002","1,0000","29,24M","0,01%"
"08.10.2022","1,0001","1,0002","1,0003","1,0000","30,76M","-0,01%"
"07.10.2022","1,0002","1,0001","1,0002","0,9999","117,18M","0,01%"
"06.10.2022","1,0001","1,0002","1,0002","1,0000","88,31M","-0,01%"
"05.10.2022","1,0002","1,0002","1,0003","1,0000","124,04M","0,00%"
"04.10.2022","1,0002","1,0000","1,0003","1,0000","167,59M","0,01%"
"03.10.2022","1,0001","1,0001","1,0003","0,9999","123,39M","0,00%"
"02.10.2022","1,0001","1,0000","1,0002","0,9999","25,98M","0,01%"
"01.10.2022","1,0000","1,0002","1,0005","0,9999","31,49M","-0,02%"
"30.09.2022","1,0002","1,0001","1,0003","0,9999","146,57M","0,00%"
"29.09.2022","1,0001","0,9999","1,0004","0,9999","159,61M","0,02%"
"28.09.2022","0,9999","0,9999","1,0007","0,9999","201,89M","0,00%"
"27.09.2022","0,9999","1,0002","1,0008","0,9998","178,92M","-0,03%"
"26.09.2022","1,0002","1,0001","1,0007","1,0000","167,53M","0,01%"
"25.09.2022","1,0001","1,0004","1,0005","1,0000","28,42M","-0,01%"
"24.09.2022","1,0002","1,0001","1,0007","1,0000","43,18M","0,00%"
"23.09.2022","1,0002","1,0001","1,0008","1,0000","137,39M","0,01%"
"22.09.2022","1,0001","1,0001","1,0007","1,0000","148,38M","0,00%"
"21.09.2022","1,0001","1,0001","1,0004","1,0000","151,17M","0,00%"
"20.09.2022","1,0001","1,0002","1,0006","1,0000","133,83M","-0,01%"
"19.09.2022","1,0002","1,0001","1,0003","1,0000","151,13M","0,01%"
"18.09.2022","1,0000","1,0002","1,0005","0,9999","31,08M","-0,02%"
"17.09.2022","1,0002","1,0001","1,0005","1,0001","35,08M","0,01%"
"16.09.2022","1,0001","1,0001","1,0009","0,9999","133,79M","0,00%"
"15.09.2022","1,0001","1,0004","1,0004","1,0000","135,20M","-0,01%"
"14.09.2022","1,0002","1,0001","1,0005","1,0000","152,26M","0,02%"
"13.09.2022","1,0001","1,0002","1,0008","1,0000","154,70M","-0,01%"
"12.09.2022","1,0002","1,0002","1,0003","1,0000","119,06M","0,00%"
"11.09.2022","1,0002","1,0003","1,0003","1,0001","47,84M","-0,01%"
"10.09.2022","1,0003","1,0003","1,0006","1,0002","59,99M","0,00%"
"09.09.2022","1,0003","0,9999","1,0005","0,9999","166,41M","0,02%"
"08.09.2022","1,0001","1,0000","1,0001","0,9997","145,99M","0,01%"
"07.09.2022","1,0000","1,0000","1,0001","0,9999","146,16M","0,01%"
"06.09.2022","0,9999","0,9999","1,0006","0,9998","204,35M","0,00%"
"05.09.2022","0,9999","1,0000","1,0001","0,9997","66,98M","-0,01%"
"04.09.2022","1,0000","1,0000","1,0001","0,9998","31,73M","0,00%"
"03.09.2022","1,0000","1,0001","1,0006","1,0000","39,76M","-0,01%"
"02.09.2022","1,0001","1,0001","1,0006","1,0000","88,91M","0,00%"
"01.09.2022","1,0001","1,0000","1,0006","0,9998","140,06M","0,01%"
"31.08.2022","1,0000","1,0001","1,0005","0,9999","112,26M","-0,01%"
"30.08.2022","1,0001","1,0000","1,0005","1,0000","117,67M","0,00%"
"29.08.2022","1,0000","1,0003","1,0005","0,9999","127,03M","-0,02%"
"28.08.2022","1,0003","1,0002","1,0007","1,0001","19,18M","0,00%"
"27.08.2022","1,0002","1,0001","1,0007","1,0001","34,14M","0,01%"
"26.08.2022","1,0001","1,0000","1,0005","0,9997","129,65M","0,01%"
"25.08.2022","1,0000","0,9999","1,0006","0,9999","91,03M","0,01%"
"24.08.2022","0,9999","1,0000","1,0003","0,9996","132,24M","0,00%"
"23.08.2022","0,9999","0,9999","1,0002","0,9999","99,26M","0,00%"
"22.08.2022","0,9999","1,0000","1,0001","0,9997","146,03M","-0,01%"
"21.08.2022","1,0000","1,0000","1,0002","0,9999","33,54M","0,01%"
"20.08.2022","0,9999","1,0000","1,0002","0,9999","37,76M","-0,01%"
"19.08.2022","1,0000","1,0000","1,0002","0,9998","156,76M","0,00%"
"18.08.2022","1,0000","1,0000","1,0002","0,9999","140,23M","0,00%"
"17.08.2022","1,0000","1,0001","1,0002","0,9999","113,37M","-0,01%"
"16.08.2022","1,0001","1,0000","1,0002","0,9999","101,43M","-0,01%"
"15.08.2022","1,0001","1,0002","1,0003","1,0000","100,62M","-0,01%"
"14.08.2022","1,0002","1,0003","1,0003","1,0000","58,10M","-0,01%"
"13.08.2022","1,0003","1,0003","1,0004","1,0000","57,44M","-0,01%"
"12.08.2022","1,0004","1,0004","1,0007","1,0000","100,79M","0,00%"
"11.08.2022","1,0004","1,0002","1,0005","0,9999","156,70M","0,02%"
"10.08.2022","1,0002","1,0002","1,0007","0,9998","168,69M","0,00%"
"09.08.2022","1,0002","1,0000","1,0003","0,9999","95,53M","0,01%"
"08.08.2022","1,0002","1,0001","1,0002","0,9999","113,32M","0,01%"
"07.08.2022","1,0001","0,9999","1,0001","0,9997","36,58M","0,02%"
"06.08.2022","0,9999","1,0000","1,0000","0,9984","151,80M","-0,01%"
"05.08.2022","1,0000","1,0001","1,0003","0,9996","140,69M","-0,01%"
"04.08.2022","1,0001","1,0001","1,0001","0,9996","135,17M","0,00%"
"03.08.2022","1,0001","1,0001","1,0003","1,0000","119,87M","0,00%"
"02.08.2022","1,0001","1,0000","1,0004","1,0000","117,32M","-0,01%"
"01.08.2022","1,0002","1,0002","1,0003","1,0000","118,06M","0,00%"
"31.07.2022","1,0002","1,0002","1,0003","1,0000","55,53M","0,00%"
"30.07.2022","1,0002","1,0003","1,0005","1,0001","70,03M","-0,01%"
"29.07.2022","1,0004","1,0002","1,0006","1,0001","149,68M","0,02%"
"28.07.2022","1,0002","1,0003","1,0003","1,0000","136,27M","-0,01%"
"27.07.2022","1,0003","1,0001","1,0007","1,0000","147,47M","0,02%"
"26.07.2022","1,0001","1,0000","1,0002","0,9999","152,02M","0,01%"
"25.07.2022","1,0000","1,0001","1,0001","0,9997","156,10M","-0,01%"
"24.07.2022","1,0001","1,0000","1,0003","0,9998","61,89M","0,01%"
"23.07.2022","1,0000","1,0001","1,0001","0,9999","52,06M","0,00%"
"22.07.2022","1,0001","1,0001","1,0003","0,9999","131,59M","-0,01%"
"21.07.2022","1,0001","0,9999","1,0003","0,9999","122,36M","0,01%"
"20.07.2022","1,0000","1,0000","1,0003","0,9999","180,44M","0,00%"
"19.07.2022","1,0000","0,9999","1,0002","0,9999","163,64M","0,01%"
"18.07.2022","0,9999","0,9999","1,0001","0,9997","156,72M","0,00%"
"17.07.2022","0,9999","0,9999","1,0002","0,9999","44,82M","0,00%"
"16.07.2022","0,9999","0,9998","1,0002","0,9997","58,51M","0,01%"
"15.07.2022","0,9998","0,9994","0,9999","0,9994","143,51M","0,04%"
"14.07.2022","0,9994","0,9995","0,9998","0,9992","113,47M","-0,01%"
"13.07.2022","0,9995","0,9990","0,9998","0,9986","206,69M","0,05%"
"12.07.2022","0,9990","0,9995","0,9995","0,9989","153,12M","-0,03%"
"11.07.2022","0,9993","0,9996","1,0000","0,9992","121,18M","-0,03%"
"10.07.2022","0,9996","0,9996","0,9998","0,9993","30,65M","0,00%"
"09.07.2022","0,9996","0,9994","0,9998","0,9994","28,58M","0,02%"
"08.07.2022","0,9994","0,9994","0,9996","0,9990","137,06M","0,00%"
"07.07.2022","0,9994","0,9990","0,9996","0,9990","134,22M","0,04%"
"06.07.2022","0,9990","0,9990","0,9994","0,9989","122,06M","0,01%"
"05.07.2022","0,9990","0,9989","0,9995","0,9987","142,96M","0,00%"
"04.07.2022","0,9989","0,9990","0,9997","0,9989","106,83M","0,00%"
